AppID,Name,Release date,Price,Publishers,Peak CCU,Positive,Negative,Review Ratio,class,revenue,Header image
340210,predestination,2019-02-26,29.99,Brain And Nerd,1,39,38,0.5064935064935064,Indie,122157.0,https://cdn.akamai.steamstatic.com/steam/apps/340210/header.jpg?t=1572545539
314030,guilty gear x2 #reload,2014-09-05,9.99,Arc System,2,607,80,0.883551673944687,Indie,122120.0,https://cdn.akamai.steamstatic.com/steam/apps/314030/header.jpg?t=1634717936
1249060,mycompany996,2020-10-22,9.99,Indiecn,3,244,88,0.7349397590361446,Indie,122107.0,https://cdn.akamai.steamstatic.com/steam/apps/1249060/header.jpg?t=1604141575
895420,path of sin: greed,2018-08-30,14.99,Artifex Mundi,1,177,24,0.8805970149253731,Indie,122060.0,https://cdn.akamai.steamstatic.com/steam/apps/895420/header.jpg?t=1579781425
676090,legend of mercy 神医魔导,2018-04-24,3.99,Spg Mistarille,1,334,111,0.750561797752809,Indie,122022.0,https://cdn.akamai.steamstatic.com/steam/apps/676090/header.jpg?t=1609556121
1243200,stuffed,2021-12-09,12.99,Waving Bear,3,144,31,0.8228571428571428,Indie,121976.0,https://cdn.akamai.steamstatic.com/steam/apps/1243200/header.jpg?t=1658419350
665330,wrestling revolution 3d,2017-07-20,9.99,Mdickie,4,325,49,0.8689839572192514,Indie,121951.0,https://cdn.akamai.steamstatic.com/steam/apps/665330/header.jpg?t=1540543963
412770,boogeyman,2015-11-02,4.99,Clockwork Wolf,2,432,97,0.8166351606805293,Indie,121898.0,https://cdn.akamai.steamstatic.com/steam/apps/412770/header.jpg?t=1572714263
1787790,kirakira monstars,2021-11-24,18.99,Visual Arts,2,171,148,0.5360501567398119,Indie,121892.0,https://cdn.akamai.steamstatic.com/steam/apps/1787790/header.jpg?t=1637802665
46370,rig n roll,2010-07-09,4.99,Fulqrum,2,269,207,0.5651260504201681,AA,121883.0,https://cdn.akamai.steamstatic.com/steam/apps/46370/header.jpg?t=1656589255
269890,ar-k,2014-07-21,7.99,Gato,2,268,206,0.5654008438818565,Indie,121847.0,https://cdn.akamai.steamstatic.com/steam/apps/269890/header.jpg?t=1568802662
1342040,sylphy and the sleepless island,2021-10-08,19.99,Kagura,4,120,11,0.916030534351145,AA,121843.0,https://cdn.akamai.steamstatic.com/steam/apps/1342040/header.jpg?t=1657294399
1077520,the light remake,2020-06-04,4.99,Носков Сергей,1,900,103,0.8973080757726819,Indie,121843.0,https://cdn.akamai.steamstatic.com/steam/apps/1077520/header.jpg?t=1598257754
2562730,samawa idle,2023-11-13,4.99,Samharia,246,185,52,0.7805907172995781,Indie,121813.0,https://cdn.akamai.steamstatic.com/steam/apps/2562730/header.jpg?t=1699961117
946990,secret government,2021-04-15,24.99,Fulqrum,1,157,86,0.6460905349794238,AA,121790.0,https://cdn.akamai.steamstatic.com/steam/apps/946990/header.jpg?t=1656589328
1399240,yotsume god -reunion-,2022-02-15,29.99,Seec,2,165,2,0.9880239520958084,Indie,121696.0,https://cdn.akamai.steamstatic.com/steam/apps/1399240/header.jpg?t=1644973691
545600,vigilantes,2018-10-03,5.99,Timeslip Softworks,5,220,49,0.8178438661710037,Indie,121619.0,https://cdn.akamai.steamstatic.com/steam/apps/545600/header.jpg?t=1635504890
1124080,active dbg: brave's rage,2022-04-21,9.99,Astrolabe,7,151,10,0.937888198757764,Indie,121591.0,https://cdn.akamai.steamstatic.com/steam/apps/1124080/header.jpg?t=1656390796
2537920,just crow things,2024-08-15,17.99,Unbound Creations,112,69,6,0.92,Indie,121579.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2537920/header.jpg?t=1724014970
1161880,vaporum: lockdown,2020-09-15,17.99,Fatbot,3,186,28,0.8691588785046729,Indie,121405.0,https://cdn.akamai.steamstatic.com/steam/apps/1161880/header.jpg?t=1602834820
819190,undead citadel,2023-06-08,26.99,Dark Curry S.l,21,47,29,0.618421052631579,Indie,121336.0,https://cdn.akamai.steamstatic.com/steam/apps/819190/header.jpg?t=1686303987
1462650,last embryo -either of brave to story-,2020-11-27,12.99,Otaku Plan,2,415,26,0.9410430839002268,Indie,121306.0,https://cdn.akamai.steamstatic.com/steam/apps/1462650/header.jpg?t=1657942763
38430,kingpin — life of crime,2009-08-19,9.99,Interplay,2,260,70,0.7878787878787878,Indie,121272.0,https://cdn.akamai.steamstatic.com/steam/apps/38430/header.jpg?t=1652747074
1151120,arrest of a stone buddha,2020-02-27,14.99,Yeo,1,147,49,0.75,Indie,121245.0,https://cdn.akamai.steamstatic.com/steam/apps/1151120/header.jpg?t=1654011828
1549550,haven park,2021-08-05,8.99,Fabien Weibel,5,418,14,0.9675925925925926,Indie,121195.0,https://cdn.akamai.steamstatic.com/steam/apps/1549550/header.jpg?t=1643119420
1477920,night book,2021-07-27,4.93,Wales,1,205,90,0.6949152542372882,Indie,121148.0,https://cdn.akamai.steamstatic.com/steam/apps/1477920/header.jpg?t=1631023991
1097110,willy morgan and the curse of bone town,2020-08-11,19.99,"Whispergames, Leonardo",1,270,29,0.903010033444816,Indie,121103.0,https://cdn.akamai.steamstatic.com/steam/apps/1097110/header.jpg?t=1632748402
1588870,iblis,2021-04-16,9.99,Fnd Game,7,165,180,0.4782608695652174,Indie,121090.0,https://cdn.akamai.steamstatic.com/steam/apps/1588870/header.jpg?t=1618558780
1629200,anima : the reign of darkness,2021-06-02,11.99,Redeev,9,365,153,0.7046332046332047,Indie,121048.0,https://cdn.akamai.steamstatic.com/steam/apps/1629200/header.jpg?t=1622626783
234160,strike suit infinity,2013-04-30,6.99,Born Ready,1,485,95,0.8362068965517241,Indie,120977.0,https://cdn.akamai.steamstatic.com/steam/apps/234160/header.jpg?t=1575996332
292410,street racing syndicate,2014-04-24,2.99,Funbox Media,11,2806,550,0.83611442193087,Indie,120972.0,https://cdn.akamai.steamstatic.com/steam/apps/292410/header.jpg?t=1530529947
440640,sweet f. cake,2020-05-30,9.95,Bear In The Night,3,433,51,0.8946280991735537,Indie,120854.0,https://cdn.akamai.steamstatic.com/steam/apps/440640/header.jpg?t=1648338607
416870,kitty powers' love life,2018-02-08,12.99,Magic Notion,11,141,15,0.903846153846154,Indie,120846.0,https://cdn.akamai.steamstatic.com/steam/apps/416870/header.jpg?t=1591778939
1083210,符文女孩/rune girl,2019-06-28,0.99,Dsgame,7,1049,473,0.6892247043363995,Indie,120754.0,https://cdn.akamai.steamstatic.com/steam/apps/1083210/header.jpg?t=1646284839
822990,spinnortality | cyberpunk management sim,2019-02-01,9.99,Clockwork Bird,2,214,56,0.7925925925925926,Indie,120606.0,https://cdn.akamai.steamstatic.com/steam/apps/822990/header.jpg?t=1624891610
878580,garage: bad trip,2018-07-06,14.99,Tinybuild,3,349,184,0.6547842401500938,AA,120549.0,https://cdn.akamai.steamstatic.com/steam/apps/878580/header.jpg?t=1563882527
812870,sentinels of freedom,2020-04-16,24.99,Underbite,2,188,57,0.7673469387755102,Indie,120531.0,https://cdn.akamai.steamstatic.com/steam/apps/812870/header.jpg?t=1618576221
297920,space colony: steam edition,2015-04-30,4.49,Firefly,5,374,111,0.7711340206185567,Indie,120524.0,https://cdn.akamai.steamstatic.com/steam/apps/297920/header.jpg?t=1648121587
909380,traditional chinese medicine simulator,2021-07-28,19.99,曲波,3,146,1,0.9931972789115646,Indie,120510.0,https://cdn.akamai.steamstatic.com/steam/apps/909380/header.jpg?t=1641197033
217270,karateka,2012-12-03,3.99,Dotemu,1,217,94,0.6977491961414791,Indie,120428.0,https://cdn.akamai.steamstatic.com/steam/apps/217270/header.jpg?t=1580746358
890400,uncharted waters online,2018-12-19,0.0,Papaya Play,43,217,81,0.7281879194630873,Indie,120335.4848806065,https://cdn.akamai.steamstatic.com/steam/apps/890400/header.jpg?t=1657162313
2800450,planetaries,2024-08-15,17.99,Ey-,92,44,29,0.6027397260273972,Indie,120276.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2800450/header.jpg?t=1723908396
874040,ministry of broadcast,2020-01-30,14.99,"Playism, Hitcents",2,309,55,0.8489010989010989,Indie,120274.0,https://cdn.akamai.steamstatic.com/steam/apps/874040/header.jpg?t=1588969300
968370,the blind prophet,2020-02-05,19.99,Ars Goetia,1,216,27,0.8888888888888888,Indie,120250.0,https://cdn.akamai.steamstatic.com/steam/apps/968370/header.jpg?t=1603790194
335120,serpent in the staglands,2015-05-28,13.99,Whalenought,1,114,58,0.6627906976744186,Indie,120078.0,https://cdn.akamai.steamstatic.com/steam/apps/335120/header.jpg?t=1598897193
1480830,evil tonight,2021-10-14,14.99,Dya,6,175,21,0.8928571428571429,Indie,120070.0,https://cdn.akamai.steamstatic.com/steam/apps/1480830/header.jpg?t=1655396285
1718160,crimzon clover world explosion,2021-12-06,19.99,Komodo,4,141,4,0.9724137931034482,Indie,119987.0,https://cdn.akamai.steamstatic.com/steam/apps/1718160/header.jpg?t=1657678404
1117090,purple place - classic games,2023-10-20,1.59,Sam Cohle,12,775,65,0.9226190476190476,Indie,119744.0,https://cdn.akamai.steamstatic.com/steam/apps/1117090/header.jpg?t=1697828482
761910,worbital,2019-01-31,12.99,Team Jolly Roger,4,332,33,0.9095890410958904,Indie,119731.0,https://cdn.akamai.steamstatic.com/steam/apps/761910/header.jpg?t=1617111303
1525620,the architect: paris,2021-09-30,17.99,Enodo,2,158,37,0.8102564102564103,Indie,119706.0,https://cdn.akamai.steamstatic.com/steam/apps/1525620/header.jpg?t=1633537067
2300230,feather party,2024-05-03,4.49,Teneke Kafalar Spotlight,190,138,6,0.9583333333333334,Indie,119657.0,https://cdn.akamai.steamstatic.com/steam/apps/2300230/header.jpg?t=1714927095
1490840,bloodshore,2021-11-03,4.94,Wales,19,250,84,0.7485029940119761,Indie,119605.0,https://cdn.akamai.steamstatic.com/steam/apps/1490840/header.jpg?t=1646318335
579490,rush: a disney • pixar adventure,2018-09-14,19.99,Xbox Game,12,141,52,0.7305699481865285,AAA,119569.0,https://cdn.akamai.steamstatic.com/steam/apps/579490/header.jpg?t=1598205225
740090,lost grimoires 3: the forgotten well,2017-12-14,14.99,Artifex Mundi,1,106,28,0.7910447761194029,Indie,119489.0,https://cdn.akamai.steamstatic.com/steam/apps/740090/header.jpg?t=1581327714
1015790,dark hero party,2020-04-09,14.99,Kagura,3,177,92,0.6579925650557621,AA,119165.0,https://cdn.akamai.steamstatic.com/steam/apps/1015790/header.jpg?t=1657290042
598730,shakedown: hawaii,2020-10-20,19.99,Vblank,1,269,26,0.911864406779661,Indie,119065.0,https://cdn.akamai.steamstatic.com/steam/apps/598730/header.jpg?t=1603213132
703510,wooden battles,2017-12-22,9.99,Sp Digital Arts,6,293,93,0.7590673575129534,Indie,118957.0,https://cdn.akamai.steamstatic.com/steam/apps/703510/header.jpg?t=1623809080
1732390,nayuta no kiseki: kai,2022-05-25,27.99,Clouded Leopard,5,33,3,0.9166666666666666,Indie,118924.0,https://cdn.akamai.steamstatic.com/steam/apps/1732390/header.jpg?t=1656063235
1650550,workshop simulator,2022-03-10,19.99,Intermarum,1,134,66,0.67,Indie,118823.0,https://cdn.akamai.steamstatic.com/steam/apps/1650550/header.jpg?t=1647605673
1395850,home and dungeon,2020-10-02,16.99,Otaku Plan,7,211,26,0.890295358649789,Indie,118818.0,https://cdn.akamai.steamstatic.com/steam/apps/1395850/header.jpg?t=1657942762
842810,märchen forest: mylne and the forest gift [legacy ver.],2018-05-16,9.99,Primaryorbit,1,320,62,0.837696335078534,Indie,118815.0,https://cdn.akamai.steamstatic.com/steam/apps/842810/header.jpg?t=1620302116
1206410,kristala,2024-06-06,26.99,Astral Clocktower,20,54,7,0.8852459016393442,Indie,118796.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1206410/header.jpg?t=1717985023
214790,the basement collection,2012-08-31,3.99,Edmund Mcmillen,1,1079,179,0.8577106518282989,Indie,118684.0,https://cdn.akamai.steamstatic.com/steam/apps/214790/header.jpg?t=1496005161
1219950,evil democracy: 1932,2020-10-02,11.99,Hamsters Gaming,1,367,109,0.7710084033613446,Indie,118659.0,https://cdn.akamai.steamstatic.com/steam/apps/1219950/header.jpg?t=1604561111
453690,dark quest 2,2018-03-06,3.19,Brain Seal,9,447,87,0.8370786516853933,Indie,118610.0,https://cdn.akamai.steamstatic.com/steam/apps/453690/header.jpg?t=1632221792
1147510,hentai asmodeus,2019-10-24,1.99,Happygames,2,988,224,0.8151815181518152,Indie,118586.0,https://cdn.akamai.steamstatic.com/steam/apps/1147510/header.jpg?t=1653278827
1588380,blaster master zero 3,2021-07-29,14.99,Inti Creates,4,245,27,0.9007352941176472,Indie,118452.0,https://cdn.akamai.steamstatic.com/steam/apps/1588380/header.jpg?t=1630289543
340360,tomb of tyrants,2015-06-25,7.99,Jake Huhman,2,250,51,0.8305647840531561,Indie,118409.0,https://cdn.akamai.steamstatic.com/steam/apps/340360/header.jpg?t=1650557532
2740080,strategic command wwii: war in the pacific,2024-07-18,39.99,Slitherine,118,15,0,1.0,AA,118407.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2740080/header.jpg?t=1721378350
300320,the few,2014-06-18,7.99,Blackmoon Design,1,93,90,0.5081967213114754,Indie,118181.0,https://cdn.akamai.steamstatic.com/steam/apps/300320/header.jpg?t=1560411823
2071200,the bad kids,2023-01-17,6.79,Lighton Game,358,161,57,0.7385321100917431,Indie,118148.0,https://cdn.akamai.steamstatic.com/steam/apps/2071200/header.jpg?t=1674025238
704510,mercury fallen,2017-10-16,19.99,Nitrous Butterfly,7,147,26,0.8497109826589595,Indie,118146.0,https://cdn.akamai.steamstatic.com/steam/apps/704510/header.jpg?t=1658325762
1596540,taisho x alice epilogue,2021-06-24,4.99,Pencil,8,228,6,0.9743589743589745,Indie,117981.0,https://cdn.akamai.steamstatic.com/steam/apps/1596540/header.jpg?t=1655957340
880220,~azur ring~virgin and slave's phylacteries,2020-07-17,13.99,Pinkpeach,3,132,65,0.6700507614213198,Indie,117967.0,https://cdn.akamai.steamstatic.com/steam/apps/880220/header.jpg?t=1614184669
482300,investigator,2016-06-01,4.99,Adrovgames,1,654,277,0.7024704618689581,Indie,117960.0,https://cdn.akamai.steamstatic.com/steam/apps/482300/header_alt_assets_0.jpg?t=1649555921
407780,lethe - episode one,2016-08-01,14.99,Faber,2,291,42,0.8738738738738738,Indie,117931.0,https://cdn.akamai.steamstatic.com/steam/apps/407780/header.jpg?t=1573500166
1217050,shaolin vs wutang 2,2020-03-09,16.99,J.bowman,2,243,42,0.8526315789473684,Indie,117840.0,https://cdn.akamai.steamstatic.com/steam/apps/1217050/header.jpg?t=1638189310
559910,terroir,2017-09-20,7.99,General,1,265,94,0.7381615598885793,Indie,117785.0,https://cdn.akamai.steamstatic.com/steam/apps/559910/header.jpg?t=1545488647
1121780,astria ascending,2021-09-30,34.99,Dear Villagers,3,128,88,0.5925925925925926,Indie,117709.0,https://cdn.akamai.steamstatic.com/steam/apps/1121780/header.jpg?t=1656512104
1206670,drive 4 survival,2020-10-15,19.99,M3m,1,183,43,0.8097345132743363,Indie,117704.0,https://cdn.akamai.steamstatic.com/steam/apps/1206670/header.jpg?t=1628178608
429600,fairy tale mysteries: the puppet thief,2016-01-07,9.99,Artifex Mundi,1,197,112,0.6375404530744336,Indie,117665.0,https://cdn.akamai.steamstatic.com/steam/apps/429600/header.jpg?t=1584463278
1762570,space reign,2023-06-12,17.99,Propulsive,54,53,11,0.828125,Indie,117576.0,https://cdn.akamai.steamstatic.com/steam/apps/1762570/header.jpg?t=1686589260
260570,gray matter,2014-04-01,9.99,Viva Media,3,562,64,0.8977635782747604,Indie,117566.0,https://cdn.akamai.steamstatic.com/steam/apps/260570/header.jpg?t=1584640057
627910,bubsy: the woolies strike back,2017-10-31,4.99,Accolade,1,97,76,0.5606936416184971,Indie,117525.0,https://cdn.akamai.steamstatic.com/steam/apps/627910/header.jpg?t=1581468850
431250,mushroom wars,2016-04-07,9.99,Zillion Whales,3,398,112,0.7803921568627451,Indie,117505.0,https://cdn.akamai.steamstatic.com/steam/apps/431250/header.jpg?t=1571306742
1299400,understand,2020-10-30,3.99,Artless,13,409,31,0.9295454545454546,Indie,117468.0,https://cdn.akamai.steamstatic.com/steam/apps/1299400/header.jpg?t=1654334511
929060,road to eden,2019-02-28,19.99,Digitalworks,1,250,110,0.6944444444444444,Indie,117445.0,https://cdn.akamai.steamstatic.com/steam/apps/929060/header.jpg?t=1614094951
236930,blackwell epiphany,2014-04-24,9.99,Wadjet Eye,2,724,15,0.979702300405954,Indie,117437.0,https://cdn.akamai.steamstatic.com/steam/apps/236930/header.jpg?t=1644383468
1635350,leave no one behind: ia drang,2022-03-02,24.99,Gaming 301,3,77,58,0.5703703703703704,Indie,117395.0,https://cdn.akamai.steamstatic.com/steam/apps/1635350/header.jpg?t=1658252432
32390,star wars™ jedi knight - mysteries of the sith™,2009-09-16,2.99,"Lucasarts, Lucasfilm, Disney",4,536,277,0.6592865928659286,AA,117305.0,https://cdn.akamai.steamstatic.com/steam/apps/32390/header.jpg?t=1586469827
270110,block story™,2015-12-10,2.99,Mindblocks,16,878,232,0.790990990990991,Indie,117301.0,https://cdn.akamai.steamstatic.com/steam/apps/270110/header.jpg?t=1650594967
315340,a.r.e.s. extinction agenda ex,2014-10-03,9.99,Origo,1,145,53,0.7323232323232324,Indie,117251.0,https://cdn.akamai.steamstatic.com/steam/apps/315340/header.jpg?t=1448639170
926520,love letter,2018-10-24,6.99,Asmodee Digital,10,360,62,0.8530805687203792,Indie,117158.0,https://cdn.akamai.steamstatic.com/steam/apps/926520/header.jpg?t=1631609877
460630,trouble witches origin - episode1 daughters of amalgam -,2016-11-21,9.99,Rocket-engine,2,160,12,0.9302325581395348,Indie,117155.0,https://cdn.akamai.steamstatic.com/steam/apps/460630/header.jpg?t=1582683291
1042600,demon queen melissa,2023-01-20,17.99,Kagura,110,15,7,0.6818181818181818,AA,117131.0,https://cdn.akamai.steamstatic.com/steam/apps/1042600/header.jpg?t=1674278862
1190130,araha : curse of yieun island,2020-01-06,15.99,Palmsoft,2,164,93,0.6381322957198443,Indie,117084.0,https://cdn.akamai.steamstatic.com/steam/apps/1190130/header.jpg?t=1610621042
514920,crash wheels,2018-12-20,4.99,Quiet River,3,884,140,0.86328125,Indie,117025.0,https://cdn.akamai.steamstatic.com/steam/apps/514920/header.jpg?t=1648074772
575970,golem gates,2018-03-28,24.99,Laser Guided,1,89,18,0.8317757009345794,Indie,116989.0,https://cdn.akamai.steamstatic.com/steam/apps/575970/header.jpg?t=1569899590
1147890,bonfire peaks,2021-09-30,19.99,Draknek,3,148,2,0.9866666666666668,Indie,116919.0,https://cdn.akamai.steamstatic.com/steam/apps/1147890/header.jpg?t=1633733660
691150,saku saku: love blooms with the cherry blossoms,2017-10-02,19.99,Sekai Project,1,228,21,0.9156626506024096,Indie,116892.0,https://cdn.akamai.steamstatic.com/steam/apps/691150/header.jpg?t=1580429644
461210,riding out,2016-05-25,19.99,Unexevo,1,66,104,0.388235294117647,Indie,116869.0,https://cdn.akamai.steamstatic.com/steam/apps/461210/header.jpg?t=1557847429
338320,pixel heroes: byte & magic,2015-02-06,1.49,Headup,5,372,111,0.7701863354037267,Indie,116783.0,https://cdn.akamai.steamstatic.com/steam/apps/338320/header.jpg?t=1649420440
1231460,candy disaster - tower defense,2021-11-12,13.99,Erabit,2,208,21,0.9082969432314412,Indie,116748.0,https://cdn.akamai.steamstatic.com/steam/apps/1231460/header.jpg?t=1657533589
1960270,lootun,2022-08-31,4.99,Arrowsoftgames,193,43,0,1.0,Indie,116702.0,https://cdn.akamai.steamstatic.com/steam/apps/1960270/header.jpg?t=1662116161
2244470,train valley world,2024-08-09,19.99,Tinybuild,90,88,40,0.6875,AA,116629.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2244470/header.jpg?t=1723707635
631980,immortal planet,2017-07-27,14.99,Teedoubleugames,1,225,121,0.6502890173410405,Indie,116551.0,https://cdn.akamai.steamstatic.com/steam/apps/631980/header.jpg?t=1563970828
397160,aurora dusk: steam age,2019-03-08,9.99,Sylvain Harlaut,6,237,45,0.8404255319148937,Indie,116522.0,https://cdn.akamai.steamstatic.com/steam/apps/397160/header.jpg?t=1587333384
273800,forestry 2017 - the simulation,2016-03-25,5.99,United Independent,1,47,66,0.415929203539823,Indie,116500.0,https://cdn.akamai.steamstatic.com/steam/apps/273800/header.jpg?t=1641981403
459470,wars of napoleon,2016-05-06,39.99,Slitherine,3,51,43,0.5425531914893617,AA,116441.0,https://cdn.akamai.steamstatic.com/steam/apps/459470/header.jpg?t=1575555606
960420,hello neighbor: hide and seek,2019-12-10,29.99,Tinybuild,4,333,62,0.8430379746835444,AA,116395.0,https://cdn.akamai.steamstatic.com/steam/apps/960420/header.jpg?t=1631522442
1105040,alchemist simulator,2020-10-23,12.99,Polyslash,2,203,61,0.7689393939393939,Indie,116354.0,https://cdn.akamai.steamstatic.com/steam/apps/1105040/header.jpg?t=1655135988
736590,operation: harsh doorstop,2023-02-15,0.0,Drakeling Labs,1589,964,505,0.6562287270251872,Indie,116329.0,https://cdn.akamai.steamstatic.com/steam/apps/736590/header.jpg?t=1676495005
1023690,nurse love syndrome,2019-04-18,39.99,Komodo,4,151,4,0.9741935483870968,Indie,116297.0,https://cdn.akamai.steamstatic.com/steam/apps/1023690/header.jpg?t=1657789071
2590,alpha prime,2007-11-07,4.99,Bohemia,1,732,615,0.5434298440979956,AAA,116282.0,https://cdn.akamai.steamstatic.com/steam/apps/2590/header.jpg?t=1582120844
262450,dead man's draw,2014-02-06,6.99,Stardock,2,495,94,0.8404074702886248,AA,116258.0,https://cdn.akamai.steamstatic.com/steam/apps/262450/header.jpg?t=1637246119
1367320,close combat: cross of iron,2020-07-23,39.99,Slitherine,8,62,13,0.8266666666666667,AA,116254.0,https://cdn.akamai.steamstatic.com/steam/apps/1367320/header.jpg?t=1595513787
321150,melissa k. and the heart of gold collector's edition,2014-09-19,9.99,Kiss,2,526,207,0.7175989085948158,Indie,116241.0,https://cdn.akamai.steamstatic.com/steam/apps/321150/header.jpg?t=1447363465
368990,despair,2015-05-12,0.99,Agc,1,644,1232,0.3432835820895522,Indie,116226.0,https://cdn.akamai.steamstatic.com/steam/apps/368990/header.jpg?t=1447374041
528610,double dragon iv,2017-01-30,6.99,Arc System,1,421,281,0.5997150997150997,Indie,116173.0,https://cdn.akamai.steamstatic.com/steam/apps/528610/header.jpg?t=1634699448
2973120,dusk city,2024-07-25,24.99,Dieselmine,14,37,0,1.0,Indie,116131.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2973120/header.jpg?t=1722226886
1662140,real estate tycoon,2022-08-05,9.89,Double Eggs,284,146,7,0.954248366013072,Indie,116130.0,https://cdn.akamai.steamstatic.com/steam/apps/1662140/header.jpg?t=1659789057
1516080,that time i got reincarnated as an orc,2021-07-23,18.99,Otaku Plan,5,243,26,0.9033457249070632,Indie,116110.0,https://cdn.akamai.steamstatic.com/steam/apps/1516080/header.jpg?t=1657942789
717610,a case of distrust,2018-02-08,14.99,Serenity Forge,2,380,76,0.8333333333333334,Indie,116085.0,https://cdn.akamai.steamstatic.com/steam/apps/717610/header.jpg?t=1626375701
420100,clannad side stories,2016-06-02,19.99,Sekai Project,1,232,30,0.8854961832061069,Indie,115897.0,https://cdn.akamai.steamstatic.com/steam/apps/420100/header.jpg?t=1656892484
316610,a good snowman is hard to build,2015-02-25,9.99,Draknek,1,709,33,0.9555256064690026,Indie,115675.0,https://cdn.akamai.steamstatic.com/steam/apps/316610/header.jpg?t=1633903581
1637370,letters from a rainy day -oceans and lace-,2021-06-29,16.99,Hublots,5,547,8,0.9855855855855856,Indie,115599.0,https://cdn.akamai.steamstatic.com/steam/apps/1637370/header.jpg?t=1625142775
1125710,gatewalkers,2023-01-12,19.99,A2 Softworks,264,123,65,0.6542553191489362,Indie,115591.0,https://cdn.akamai.steamstatic.com/steam/apps/1125710/header.jpg?t=1673554539
1300700,kingdom wars 4,2021-10-22,19.99,Reverie World,4,99,40,0.7122302158273381,Indie,115466.0,https://cdn.akamai.steamstatic.com/steam/apps/1300700/header.jpg?t=1650476088
1893620,circadian dice,2022-07-11,5.99,Shuffle Up,243,202,8,0.961904761904762,Indie,115401.0,https://cdn.akamai.steamstatic.com/steam/apps/1893620/header.jpg?t=1657533249
1257410,cat in the box,2020-05-01,6.99,Gustav,3,823,43,0.9503464203233256,Indie,115381.0,https://cdn.akamai.steamstatic.com/steam/apps/1257410/header.jpg?t=1651668690
786580,gleaner heights,2018-02-21,9.99,Emilios Manolidis,9,237,90,0.7247706422018348,Indie,115298.0,https://cdn.akamai.steamstatic.com/steam/apps/786580/header.jpg?t=1648143309
1103730,shing!,2020-08-28,19.99,"Mass Creation, Whispergames",4,184,55,0.7698744769874477,Indie,115298.0,https://cdn.akamai.steamstatic.com/steam/apps/1103730/header.jpg?t=1637652329
4230,race - the wtcc game,2006-11-24,39.99,Simbin,1,136,51,0.7272727272727273,Indie,115280.0,https://cdn.akamai.steamstatic.com/steam/apps/4230/header.jpg?t=1478078220
500670,tormentor❌punisher,2017-06-02,7.99,Raw Fury,1,471,60,0.8870056497175142,AA,115270.0,https://cdn.akamai.steamstatic.com/steam/apps/500670/header.jpg?t=1655469954
1658870,new home: medieval village,2022-01-14,19.99,Mustafa Caner Tonbul,2,92,45,0.6715328467153284,Indie,115268.0,https://cdn.akamai.steamstatic.com/steam/apps/1658870/header.jpg?t=1655376632
1205900,alwa's legacy,2020-06-17,17.99,Elden Pixels,6,238,17,0.9333333333333332,Indie,115256.0,https://cdn.akamai.steamstatic.com/steam/apps/1205900/header.jpg?t=1638613809
6830,commandos 2: men of courage,2007-03-15,4.99,Kalypso Media Digital,30,1979,340,0.8533850797757654,Indie,115244.0,https://cdn.akamai.steamstatic.com/steam/apps/6830/header.jpg?t=1655824735
292600,duet,2015-08-03,4.99,Kumobius,1,692,41,0.9440654843110504,Indie,115242.0,https://cdn.akamai.steamstatic.com/steam/apps/292600/header.jpg?t=1572338673
1259640,tiny room stories: town mystery,2021-02-25,9.99,Kiary,8,382,39,0.9073634204275536,Indie,115230.0,https://cdn.akamai.steamstatic.com/steam/apps/1259640/header.jpg?t=1624523339
2285570,immortal seeker,2023-03-09,6.29,Ilogin,399,149,112,0.5708812260536399,Indie,115215.0,https://cdn.akamai.steamstatic.com/steam/apps/2285570/header.jpg?t=1678416339
382380,the amber throne,2015-07-06,14.99,Joshua Missile,2,137,30,0.8203592814371258,Indie,115150.0,https://cdn.akamai.steamstatic.com/steam/apps/382380/header.jpg?t=1497733205
1786670,仙绣剑缘录,2021-10-29,19.99,熊窝dodox,5,571,93,0.8599397590361446,Indie,115113.0,https://cdn.akamai.steamstatic.com/steam/apps/1786670/header.jpg?t=1655336726
926540,prime & load : 1776,2020-11-25,7.99,Radio Silence,2,263,77,0.7735294117647059,Indie,115104.0,https://cdn.akamai.steamstatic.com/steam/apps/926540/header.jpg?t=1634725772
1344530,vrkshop,2021-12-18,19.99,Scopatgames,2,119,24,0.8321678321678322,Indie,115080.0,https://cdn.akamai.steamstatic.com/steam/apps/1344530/header.jpg?t=1639850484
1458560,i'm on observation duty 3,2020-11-13,2.99,Notovia,2,104,35,0.7482014388489209,Indie,115076.0,https://cdn.akamai.steamstatic.com/steam/apps/1458560/header.jpg?t=1657529138
1049850,ufo2: extraterrestrials,2021-06-15,34.99,Chaos Concept,5,66,46,0.5892857142857143,Indie,115071.0,https://cdn.akamai.steamstatic.com/steam/apps/1049850/header.jpg?t=1623754947
260730,desperados: wanted dead or alive,2013-11-20,4.99,Thq Nordic,42,1540,242,0.8641975308641975,AA,115042.0,https://cdn.akamai.steamstatic.com/steam/apps/260730/header.jpg?t=1604432332
